user_id,post_sequence,suicide_risk
475,"💀🔫🚨⚠️😭,💀🔪🚨⚠️🕳️,💀🔫⏳🕳️🚨,💀🕳️😭⚠️😔,💀🕳️😭⚠️",1
475,"💀🔫🚨⚠️🕳️,💀🔫⏳🕳️🚨,💀🕳️😭⚠️😔,💀🕳️😭⚠️,💀🕳️⚠️😭⚰️",0
475,"💀🔫⚠️🕳️💸,💀🕳️😭⚠️💔,💀🕳️😭⚠️,💀🕳️⚠️😭⚰️,💀⚠️🕳️😭💸",0
475,"💀🕳️😭😔💔,💀🕳️😭⚠️,💀🕳️⚠️😭⚰️,💀⚠️🕳️😭💸,😭😔💔😞⚠️",3
475,"💀🕳️😭⚠️,💀🕳️⚠️😭⚰️,💀⚠️🕳️😭💸,😭😔😞💔⚠️,💀🔪🕳️😭⚠️",0
475,"💀🕳️⚠️😭⚰️,💀⚠️🕳️💸😟,😭😔💔😞⚠️,💀🔪🕳️😭⚠️,💀⚠️🕳️😭",0
475,"💀⚠️🕳️😭💸,😭😔😞💔⚠️,💀🕳️😭🔪⚠️,💀⚠️🕳️😭,💀🔫⚠️🕳️💸",0
475,"😭😔💔😞⚠️,💀🔪🕳️😭⚠️,💀⚠️🕳️😭🚨,💀🔫⚠️🕳️💸,💀🕳️⚠️📅😰",2
475,"💀🕳️😭🔪⚠️,💀⚠️🕳️😭,💀🔫⚠️🕳️💸,💀🕳️⚠️😭🌑,💀⚠️🕳️😭🔪",1
475,"💀⚠️🕳️😭,💀🔫⚠️🕳️💸,💀🕳️⚠️📅😰,💀⚠️🕳️😭🔪,💀🕳️⚠️😭⚰️",0
475,"💀🔫⚠️🕳️💸,💀🕳️⚠️😭🌑,💀⚠️🕳️😭🔪,💀🕳️⚠️😭⚰️,😔💔😢🕳️",1
475,"💀⚠️🕳️😰📅,💀🔪⚠️😭🕳️,💀🕳️⚠️😭⚰️,😔💔😢🕳️,💀🕳️😰😭⚠️",0
475,"💀🔪🚨⚠️🕳️,💀🕳️⚠️😭⚰️,😔💔😢🕳️,💀🕳️😰😭⚠️,💀⚠️🕳️😭💸",2
475,"💀🕳️⚠️😭⚰️,😔💔😢🕳️,💀🕳️😰😭⚠️,⚠️🕳️💀,💀⚠️🔪😰🕳️",1
475,"😔💔😢🕳️,💀🕳️😰😭⚠️,💀⚠️🕳️😭💸,💀⚠️🔪😰🕳️,💀🕳️⚠️🔪💊",1
475,"💀🕳️😰😭⚠️,⚠️🕳️💀,💀⚠️🔪😰🕳️,💀🕳️⚠️🔪💊,💀⚠️🔪😰🕳️",1
475,"💀⚠️🕳️😭💔,💀⚠️🔪😰🕳️,💀🕳️⚠️🔪💊,💀⚠️🔪😰🕳️,💀🕳️⚠️😭💊",1
475,"💀⚠️🔪😰🕳️,💀🕳️⚠️🔪💊,💀⚠️🔪😰🕳️,💀🕳️⚠️😭💊,💀😰🕳️😭",1
475,"💀🕳️⚠️🔪💊,💀⚠️🔪😰🕳️,💀🕳️⚠️😭🔪,💀😰🕳️😭,💀😰🕳️⚠️😭",1
475,"💀⚠️🔪😰🕳️,💀🕳️⚠️😭💊,💀😰🕳️😭,💀😰🕳️⚠️😭,💀😭😔⚠️",1
475,"💀🕳️⚠️😭💊,💀🕳️😭🚨,💀🕳️😰⚠️😭,💀😭⚠️😔💔,💀🕳️😭😞⚠️",1
475,"💀🕳️😭🚨,💀😰🕳️⚠️😭,💀😭⚠️😔💔,💀🕳️😭😔⚠️,💀😭🕳️🚨💸",1
475,"💀😰🕳️⚠️😭,💀😭😔⚠️,💀🕳️😭😔⚠️,💀😭🕳️🚨💸,💀😰🕳️😭⚠️",2
475,"💀😭⚠️😔💔,💀🕳️😭😔⚠️,💀😭🕳️🚨💸,💀😰🕳️😭⚠️,💀⚠️🕳️😭⏳",0
475,"💀🕳️😭😔⚠️,💀😭🕳️⚠️🔪,💀😰🕳️😭⚠️,💀⚠️🕳️😭⏳,💀🕳️⚠️😭🌑",0
475,"💀😭🕳️⚠️🔪,💀😰🕳️😭⚠️,💀⚠️🕳️😭⏳,💀🕳️⚠️😭🌑,💀🕳️😰😭⚠️",0
475,"💀😰🕳️😭⚠️,💀⚠️🕳️😭⏳,💀🕳️⚠️😭🌑,💀🕳️😰😭⚠️,💀🕳️😭⚠️🌑",0
475,"💀⚠️🕳️😭⏳,💀🕳️⚠️😭🌑,💀🕳️😰😭⚠️,💀🕳️😭⚠️🌑,😔💔😞",0
475,"💀🕳️⚠️😭🌑,💀🕳️😰😭⚠️,💀🕳️⚠️😭😔,😔💔😞,💀🕳️😭⚠️💸",2
475,"💀🕳️😰😭⚠️,💀🕳️😭⚠️🌑,😔😞💔,💀🕳️😭⚠️💸,💀🕳️😰🚨😭",0
476,"💀🔪😭🕳️,💀⚠️🕳️😭🔪,💀💊🚨😭⚠️,💀💊🚨😭🕳️,💀🕳️😭⚠️",2
476,"💀⚠️🕳️😭🔪,💀💊🚨😭🕳️,💀💊🚨😭🕳️,💀🕳️😭⚠️😔,💀🕳️⚠️😭🔪",2
476,"💀💊🚨😭🕳️,💀💊🔪🕳️,💀🕳️😭⚠️😔,💀🕳️⚠️😭🔪,💀💊🚨😭🕳️",2
476,"💀💊🚨😭🕳️,💀🕳️😭⚠️😔,💀🕳️⚠️😭🔪,💀💊🚨😭🕳️,💀🕳️🚨😭🔪",1
480,"💀🕳️😭😔⚠️,💀🕳️😭😞⚠️,💀🕳️😭😔💔,💀😰🕳️😭⚠️,💀⚠️🕳️😭",2
480,"💀🕳️😭😞⚠️,💀🕳️😭😔⚠️,💀😰🕳️😭⚠️,💀⚠️🕳️😭,💀🚨⚠️😭🕳️",3
480,"💀🕳️😭😔💔,💀😰🕳️😭⚠️,💀⚠️🕳️😭,💀🚨⚠️😭🕳️,💀💊🚨⚠️🕳️",2
480,"💀😰🕳️😭⚠️,💀⚠️🕳️😭,💀🚨⚠️😭🕳️,💀💊🚨😭⚠️,💀🚨⚠️😭🕳️",0
481,"😔💔😢😞⚠️,💀🕳️⚠️😭🌉,💀💊🚨⚠️🕳️,💀⚠️🕳️😭,😔💔😢🕳️⚠️",2
481,"💀🕳️🚨😭⚠️,💀💊⚠️🕳️,💀⚠️🕳️😭,😔💔😞🕳️😭,💀🔪💊🚨⚠️",2
481,"💀💊🚨⚠️🕳️,💀🕳️😰⚠️,😔💔😢🕳️⚠️,💀💊🔪⚠️😰,💀🕳️⚠️💊😰",1
481,"💀⚠️🕳️😭,😔💔😢🕳️⚠️,💀🔪💊⚠️,💀🕳️⚠️💊😰,💀🕳️😭⚠️🔪",0
481,"😔💔😢🕳️⚠️,💀🔪💊🚨⚠️,💀🕳️⚠️💊😰,💀🕳️😭⚠️😖,😔💔😞🕳️⚠️",2
481,"💀💊🔪🕳️,💀🕳️⚠️💊😰,💀🕳️😭⚠️🔪,😔💔😞🕳️⚠️,💀🔪⚠️🕳️",1
482,"💀🕳️😭⚠️😖,😔💔😰🕳️😭,💀🕳️😭⚠️😔,💀⚠️🕳️😭,💀⚠️🕳️😭",1
482,"😔💔😰🕳️😭,💀🕳️😭⚠️💔,💀⚠️🕳️😭🚨,💀⚠️🪦😰🕳️,💀🕳️⚠️😭🔪",1
482,"💀🕳️😭⚠️😔,💀🕳️⚠️😭🚨,💀⚠️🪦😰🕳️,💀🕳️⚠️😭🔪,💀🕳️😭⚠️",0
482,"💀⚠️🕳️😭,💀⚠️🪦😰🕳️,💀🕳️⚠️😭🔪,💀🕳️😭⚠️,💀🕳️😭😔💔",0
482,"💀⚠️🪦😰🕳️,💀🕳️⚠️😭🔪,💀🕳️😭⚠️,💀🕳️😭😔💔,💀🕳️😭⚠️",1
482,"💀🕳️⚠️😭💊,💀🕳️😭⚠️,💀🕳️😭😔💔,💀🕳️😭⚠️,💀🕳️😭⚠️",1
482,"💀🕳️😭⚠️,💀🕳️😭😔💔,💀🕳️😭⚠️,💀🕳️😭⚠️,💀😰🕳️😭⚠️",0
482,"💀🕳️😭😔💔,💀🕳️😭⚠️,💀🕳️⚠️😭,💀😰🕳️😭⚠️,😔💔😞🕳️",1
482,"💀🕳️😭⚠️,💀🕳️😭⚠️,💀😰🕳️😭⚠️,😔💔😞🕳️⚠️,💀😭🕳️⚠️💔",1
482,"💀🕳️⚠️😭,💀😰🕳️😭⚠️,😔💔😞🕳️⚠️,💀😭🕳️⚠️💔,💀😔🕳️😭⚠️",0
482,"💀😰🕳️😭⚠️,😔💔😞🕳️,💀😭🕳️⚠️💔,💀😔🕳️💔😭,😔💔😞🕳️⚠️",0
482,"😔💔😞🕳️,💀😭🕳️⚠️💔,💀😔🕳️💔😭,😔💔😞🕳️⚠️,💀🕳️😭😔⚠️",1
482,"💀😭🕳️⚠️🚗,💀😔🕳️💔😭,😔💔😞🕳️⚠️,💀🕳️😭😔⚠️,💀🚗💧⚠️😭",0
482,"💀😔🕳️💔😭,😔💔😞🕳️⚠️,💀🕳️😭😔⚠️,💀🚗💧⚠️💔,😔💔😢😞⚠️",1
483,"💀😔⚠️😭🕳️,💀🕳️😭⚠️🕯️,💀🕳️😭⚠️⚰️,💀💊⚠️🕳️😰,💀💊😭⚠️🕳️",3
483,"💀🕳️😭⚠️🕯️,💀🕳️😭⚠️⚰️,💀💊⚠️🕳️😰,💀💊🕳️😭⚠️,💀💊⚠️😭🕳️",0
483,"💀🕳️😭⚠️⚰️,💀💊⚠️🕳️😰,💀💊😭⚠️🕳️,💀💊🕳️🚨,💀🕳️😭😔⚠️",0
483,"💀💊⚠️🕳️😰,💀💊🕳️😭⚠️,💀💊🚨😭⚠️,💀🕳️😰😔💔,💀💊😔⚠️",1
483,"💀💊😭⚠️🕳️,💀💊🚨😭⚠️,💀🕳️😭😔⚠️,💀💊😔⚠️,😠😤🤬💥⚠️",0
483,"💀💊🚨😭⚠️,💀🕳️😭😔⚠️,💀💊😔⚠️,😠😤🤬💥⚠️,😔💔😢",0
483,"💀🕳️😭😔⚠️,💀💊😔⚠️,😠😤🤬💥⚠️,😔💔😢,😔😰🕳️😭⚠️",0
483,"💀💊😔⚠️,😠😤🤬💥⚠️,😔💔😢,😔😰🕳️😭⚠️,😔😖😞⚠️💔",1
483,"😠😤🤬💥⚠️,😔💔😢,😔😰🕳️😭⚠️,😔😖😞⚠️💔,💀🕳️😭⚠️😔",0
483,"😔💔😢,😔😰🕳️😭⚠️,😔😖😞⚠️💔,💀🕳️😭⚠️,😔💔😡",0
483,"😔😰🕳️😭⚠️,😔😖😞⚠️💔,💀🕳️😭⚠️,😔💔😡,😔💔😞🕳️⚠️",0
483,"😔😖😞⚠️,💀🕳️😭⚠️,😔💔😡,😔💔😞⚠️,😔💔😞🕳️⚠️",0
483,"💀🕳️😭⚠️,😔😡😤,😔💔😞,😔💔🕳️,😔💔😢😭⚠️",0
483,"😔💔😡,😔💔😞⚠️,😔💔🕳️😭⚠️,😔💔😢😭⚠️,😔💊😖😞⚠️",0
483,"😔💔😞⚠️,😔💔🕳️😭⚠️,😔💔😢😭⚠️,😔💊😖😞⚠️,😔😞🕳️",2
483,"😔💔😞🕳️⚠️,😔💔😢😭⚠️,😔💊😖😞⚠️,😔😞🕳️,💀🕳️😭⚠️😖",0
483,"😔💔😢😭⚠️,😔💔😢💊⚠️,😔😞🕳️,💀🕳️😭⚠️😰,😔💔😢",0
483,"😔💊😖😞⚠️,😔😞🕳️,💀🕳️😭⚠️😖,😔💔😢,😔💔😞⚠️",1
483,"😔😞🕳️,💀🕳️😭⚠️😖,😔💔😢,😔💔😞🕳️⚠️,💀🔪🚨⚠️🕳️",0
483,"💀🕳️😭⚠️😖,😔💔😢,😔💔😞⚠️,💀🔪🚨⚠️🕳️,💀🕳️😭😔⚠️",0
483,"😔💔😢,😔💔😞🕳️⚠️,💀🔪🚨⚠️🕳️,💀🕳️😭😔⚠️,😔💔😞",0
483,"😔💔😞🕳️⚠️,💀🔪🚨⚠️🕳️,💀🕳️😭😔⚠️,😔💔😞,💀😔😩🕳️🚨",1
485,"💀🕳️😭⚠️,💀🕳️😭⚠️🛏️,💀😭🕳️⚠️😔,💀🕳️⚠️😭🔪,💀🕳️😭⚠️🔪",1
485,"💀🕳️😭⚠️🛏️,💀😭🕳️⚠️😔,💀🕳️⚠️😭🔪,💀🕳️😭⚠️🔪,💀💊⚠️🕳️😭",1
486,"💀💊⚠️🕳️,💀⚠️🕳️🔪,💀🕳️😭⚠️🔪,💀🔫🚨😭⚠️,😔💔😢😞",0
486,"💀⚠️🕳️🔪,💀🕳️😭⚠️🔪,💀🔫😭⚠️,😔💔😢😞,😔💔😢😞⚠️",2
486,"💀🕳️😭⚠️🔪,💀🔫🚨😭⚠️,😔💔😢😞,😔💔😢😞⚠️,💀🔫🚨⚠️🕳️",0
486,"💀🔫🚨😭⚠️,😔💔😢😞,😔💔😢😞⚠️,💀🔪🚨⚠️🕳️,😭💔😔🕳️⚠️",2
486,"😔💔😢😞,😔💔😢😞⚠️,💀🔫🚨⚠️🕳️,😭💔😔🕳️⚠️,💀🔪🚨💊⚠️",0
486,"😔💔😢😞,💀🔪🚨⚠️🕳️,😭💔😔🕳️⚠️,💀🔪🚨💊⚠️,💀🕳️😭⚠️🔪",0
486,"💀🔪🚨⚠️🕳️,😭💔😔🕳️⚠️,💀🔪🚨💊⚠️,💀🕳️😭⚠️🔪,💀💔😰⚠️😭",2
486,"😭💔😔🕳️⚠️,💀🔪🚨💊⚠️,💀🕳️🚨😭⚠️,💀💔😭⚠️,💀⚠️🕳️🔪",1
486,"💀🔪🚨💊⚠️,💀🕳️😭⚠️🔪,💀💔😭⚠️,💀⚠️🕳️🔪,💀🕳️😭⚠️😔",0
486,"💀🕳️😭⚠️🔪,💀💔😭⚠️,💀⚠️🕳️🔪,💀🕳️😭😔⚠️,💀🔪⚠️😭🌑",2
486,"💀💔😭⚠️,💀⚠️🕳️🔪,💀🕳️😭😔⚠️,💀⚠️🕳️😭🔪,💀🔪⚠️🕳️",2
486,"💀⚠️🕳️🔪,💀🕳️😭😔⚠️,💀🔪⚠️😭🕳️,💀🔪⚠️🕳️🚨,💀⚠️🔪🕳️",1
486,"💀🕳️😭😔⚠️,💀⚠️😰🕳️🔪,💀🔪🚨⚠️🕳️,💀⚠️🔪🕳️,💀🕳️😰😔💔",1
487,"💀😰🕳️😭⚠️,,💀🕳️😭⚠️😔,💀💊😰🕳️🚨,💀💊⚠️🚨😭",1
487,",💀🕳️😭😞⚠️,💀💊🕳️😭,💀💊🚨🚿😵,💀😔🕳️😭⚠️",1
488,"💀🕳️😭😔⚠️,💀😔😭⚠️💔,💀🕳️😭⚠️😔,💀⚠️😭🕳️🔪,💀😭🕳️⚠️",1
488,"💀😔😭⚠️💔,💀🕳️😭⚠️😔,💀⚠️🕳️😭🔪,💀😭🕳️⚠️,💀😭🕳️⚠️",1
488,"💀🕳️😭⚠️😔,💀⚠️🕳️😭🔪,💀😭🕳️⚠️,💀😭🕳️⚠️😔,💀😭🕳️⚠️",1
488,"💀⚠️🕳️😭🔪,💀😭🕳️⚠️💊,💀😭🕳️⚠️😔,💀😭🕳️⚠️,💀🕳️😭⚠️🩸",1
488,"💀😭🕳️⚠️,💀😭🕳️⚠️,💀😭🕳️⚠️,💀😭🕳️⚠️,💀🕳️😭⚠️⚰️",1
488,"💀😭🕳️⚠️,💀😭🕳️⚠️,💀🕳️😭⚠️,💀🕳️😭⚠️⚰️,💀😭🕳️⚠️😔",1
488,"💀😭🕳️⚠️,💀🕳️😭⚠️,💀🕳️😭⚠️⚰️,💀😭🕳️⚠️,💀🕳️😭⚠️💊",1
488,"💀😭🕳️⚠️,💀🕳️😭⚠️⚰️,💀😭🕳️⚠️😔,💀🕳️😭⚠️,💀💊🕳️😭",1
490,"💀💊🕳️⚠️😭,💀⚠️🕳️,💀🕳️💊⚠️😭,💀😰🕳️😭⚠️,💀🚨⚠️🕳️😭",2
490,"💀🕳️⚠️,💀🕳️🔪💊🚨,💀😰🕳️😭⚠️,💀⚠️🕳️😭🚨,💀🕳️⚠️😭🔪",0
490,"💀🕳️💊🔪🚨,💀😰🕳️😭⚠️,💀⚠️🕳️😭🚨,💀🕳️⚠️😭🔪,💀😭🕳️⚠️",1
490,"💀😰🕳️😭⚠️,💀⚠️🕳️😭🚨,💀🕳️⚠️😭🔪,💀😭🕳️⚠️,💀😭🕳️⚠️",1
490,"💀🚨⚠️🕳️😭,💀🕳️⚠️😭🔪,💀😭🕳️⚠️,💀😭🕳️⚠️,💀😭🕳️⚠️",1
490,"💀🕳️⚠️😭🔪,💀😭🕳️⚠️,💀😭🕳️⚠️,💀😭🕳️⚠️,💀🕳️😭⚠️",1
490,"💀😭🕳️⚠️,💀😭🕳️⚠️,💀😭🕳️⚠️,💀🕳️😭⚠️,💀🕳️😭⚠️",2
490,"💀😭🕳️⚠️,💀😭🕳️⚠️,💀🕳️😭⚠️,💀🕳️😭⚠️,💀🕳️⚠️😭🔪",2
490,"💀😭🕳️⚠️,💀🕳️😭⚠️,💀🕳️😭⚠️,💀🕳️⚠️😭🔪,💀🕳️⚠️",2
490,"💀🕳️😭⚠️,💀🕳️😭⚠️,💀🕳️⚠️😭🔪,💀🕳️⚠️,💀😭🕳️⚠️😔",2
490,"💀🕳️😭⚠️,💀🕳️⚠️😭🔪,💀🕳️⚠️,💀😭🕳️⚠️😔,💀🕳️😰⚠️😭",2
490,"💀⚠️🕳️😭,💀🕳️⚠️,💀😭🕳️⚠️😔,💀🕳️😰⚠️😭,💀⚠️🕳️😭🚨",1
490,"💀🕳️⚠️,💀😭🕳️⚠️😔,💀🕳️😰⚠️😭,💀⚠️🕳️😭🚨,💀🕳️😭⚠️🔪",2
491,"💀😰🕳️😭⚠️,💀😭🕳️⚠️,💀🕳️😭⚠️,💀🕳️😭⚠️,💀🕳️😭😔⚠️",1
491,"💀😭🕳️⚠️🔪,💀🕳️😭⚠️,💀🕳️😭⚠️,💀🕳️😭😔⚠️,💀😴🕳️😭⚠️",0
491,"💀🕳️😭⚠️,💀🕳️😭⚠️,💀🕳️😭😔⚠️,💀😴🕳️😭⚠️,😔💔😢🕳️",1
491,"💀🕳️😭⚠️,💀🕳️😭😔⚠️,💀😴🕳️😭⚠️,😔💔😢🕳️,💀😭🔪⚠️🕳️",1
491,"💀🕳️😭😔⚠️,💀😴🕳️😭⚠️,😔💔😢🕳️,💀😭🔪⚠️🕳️,💀🕳️⚠️😭🔪",2
491,"💀😴🕳️😭⚠️,😔💔😢🕳️,💀😭🔪⚠️🕳️,💀🕳️⚠️😭🔪,💀🔪😭⚠️😔",2
491,"😔💔😢🕳️,💀😭🔪⚠️🕳️,💀🕳️⚠️😭🔪,💀🔪😭⚠️😔,💀🔪😭🩸⚠️",1
491,"💀😭🔪⚠️🕳️,💀🕳️⚠️😭🔪,💀🔪😭⚠️🕳️,💀🔪🩸😭⚠️,💀🕳️😭🔪💊",1
491,"💀🕳️⚠️😭🔪,💀🔪😭⚠️😔,💀🔪😭🩸⚠️,💀🕳️😭🔪💊,😭💔😞⚠️💀",0
491,"💀🔪😭⚠️😔,💀🔪😭🩸⚠️,💀💊🔪😭🕳️,😭💔😞⚠️💀,💀⚠️🚨🕳️😰",0
491,"💀🔪😭⚠️,💀💊🔪😭🕳️,💀😭😰⚠️💔,💀⚠️🚨🕳️😰,😔💔",2
491,"💀🕳️😭🔪💊,💀😭😰⚠️💔,💀⚠️🚨🕳️😰,😔💔,💀🔪😭⚠️🕳️",1
491,"😭💔😞⚠️💀,💀⚠️🚨🕳️😰,😔💔,💀🔪😭⚠️🕳️,💀🕳️⚠️😭🌑",2
491,"💀⚠️🚨🕳️😰,😔🕳️,💀🔪😭⚠️🕳️,💀🕳️⚠️😭🌑,💀🔪😭⚠️🚨",1
491,"😔💔,💀🔪😭⚠️🕳️,💀🕳️⚠️😭🌑,💀🔪😭⚠️🚨,💀⚠️🕳️😭",0
491,"💀🔪😭⚠️🕳️,💀🕳️⚠️😭🌑,💀🔪😭⚠️🚨,💀⚠️🕳️😭,💀⚠️🕳️",0
491,"💀🕳️⚠️😭🌑,💀🔪😭⚠️🚨,💀⚠️🕳️😭,💀⚠️🕳️,😔💔😢",0
491,"💀🔪😭⚠️🚨,💀⚠️🕳️😭,💀⚠️🕳️,😔💔😢,💀🕳️😰😔⚠️",0
491,"💀⚠️🕳️😭,💀⚠️🕳️,😔💔😢,💀🕳️😰😔⚠️,💀⚠️🕳️😰😭",0
491,"💀⚠️🕳️,😔💔😢,💀🕳️😰😔⚠️,💀⚠️🕳️😭🚨,😔💔😢😞⚠️",0
491,"😔💔😢,💀🕳️😰😔⚠️,💀⚠️🕳️😭🚨,😔💔😢😞🕳️,💀🕳️😭😔⚠️",0
491,"💀🕳️😰😔⚠️,💀⚠️🕳️😰😭,😔💔😭⚠️🕳️,💀🕳️😭😔⚠️,😔💔😞",0
491,"💀⚠️🕳️😭🚨,😔💔😭⚠️🕳️,💀😰🕳️😭⚠️,😔💔😞,💀🕳️😭🔪⚠️",1
491,"😔💔😢😞🕳️,💀🕳️😭😔⚠️,😔💔😞,💀🕳️😭🔪⚠️,💀😔🕳️😭⚠️",0
491,"💀😔🕳️😭⚠️,😔💔😞,💀🕳️😭🔪⚠️,💀😔🕳️😭⚠️,💀😔🕳️😭⚠️",0
491,"😔💔😞,💀🕳️😭🔪⚠️,💀😔🕳️😭⚠️,💀😔🕳️😭⚠️,💀🕳️😭⚠️",0
491,"💀🕳️😭🔪⚠️,💀😔🕳️😭⚠️,💀😔🕳️😭⚠️,💀🔪😭⚠️🕳️,😔😴💔😞⚠️",0
491,"💀😔🕳️😭⚠️,💀😔🕳️😭⚠️,💀😭⚠️🕳️💊,😔😴💔😞⚠️,💀😰🌑😭⚠️",1
491,"💀😔🕳️😭⚠️,💀🔪😭⚠️🕳️,😔😴💔,💀😰🌑⚠️😭,💀😴🕳️😭⚠️",1
491,"💀🕳️😭⚠️,😔😴💔😞⚠️,💀😰🌑⚠️😭,💀😴🕳️😭⚠️,💀🕳️😭😔",0
491,"😔😴💔😞,💀😰🌑⚠️😭,💀😴🕳️😭⚠️,💀🕳️😭⚠️🛏️,😔💔😩🕳️⚠️",1
491,"💀😰🌑⚠️😭,💀😴🕳️😭⚠️,💀🕳️😭⚠️😖,😔💔😩🕳️⚠️,💀😰🕳️⚠️😭",0
491,"💀😴🕳️😭⚠️,💀🕳️😭😔,😔💔😩🕳️⚠️,💀😰🕳️⚠️😭,💀🕳️😭😔⚠️",0
491,"💀🕳️😭⚠️😖,😔💔😢😞🕳️,💀😰🕳️⚠️😭,💀🕳️😭😔⚠️,💀🕳️😭😔⚠️",2
491,"😔💔😩🕳️⚠️,💀😰🕳️⚠️😭,💀🕳️😭😔⚠️,💀🕳️😭😔⚠️,💀🕳️😭⚠️",1
491,"💀😰⚠️🕳️😭,💀🕳️😭😔⚠️,💀🕳️😭😔⚠️,💀🕳️😭⚠️,💀🕳️😭😔⚠️",0
491,"💀🕳️😭😔⚠️,💀🕳️😭😔⚠️,💀🕳️😭⚠️,💀🕳️😭😔⚠️,💀🕳️😭⚠️😔",0
491,"💀🕳️😭😔⚠️,💀🕳️😭⚠️,💀🕳️😭😔⚠️,💀🕳️😭⚠️😔,💀🕳️😭😞⚠️",2
491,"💀🕳️😭⚠️,💀🕳️😭😔⚠️,💀🕳️😭⚠️😔,💀🕳️😭😞⚠️,💀🕳️😰⚠️😭",2
491,"💀🕳️😭😔⚠️,💀🕳️😭⚠️😔,💀🕳️😭😞⚠️,💀🕳️😰⚠️😭,💀⚠️🕳️😭",0
491,"💀🕳️😭⚠️😔,💀🕳️😭😞⚠️,💀🕳️😰⚠️😭,💀⚠️🕳️😭🚨,💀🕳️⚠️😭🪦",2
491,"💀🕳️😭😞⚠️,💀🕳️⚠️😭😰,💀⚠️🕳️😭🚨,💀🕳️⚠️😭🪦,💀💊🚨😰🕳️",1
491,"💀🕳️😰⚠️😭,💀⚠️🕳️😭,💀🕳️⚠️😭🪦,💀💊🚨😰🕳️,💀😭⚠️🕳️😰",2
492,"😔💔😞🕳️⚠️,💀💊⚠️😭🕳️,💀🕳️⚠️😭🔪,💀🔪😭🕳️,💀💊🚨⚠️😰",2
492,"💀💊⚠️😭🕳️,💀⚠️🕳️😭🔪,💀🔪😭🕳️🚨,💀💊🚨⚠️😰,💀⚠️🪦😰🕳️",1
492,"💀🕳️⚠️😭🔪,💀🔪😭🕳️,💀💊🚨⚠️😰,💀⚠️🪦😰🕳️,💀⚠️😭🕳️🚨",0
492,"💀🔪😭🕳️,💀💊🚨⚠️😰,💀⚠️🪦😰🕳️,💀⚠️😭🕳️🚨,💀⚠️🕳️😭🚨",0
492,"💀💊🚨⚠️😰,💀⚠️🪦😰🕳️,💀⚠️😭🕳️🚨,💀⚠️🕳️😭🚨,💀🕳️⚠️😭",3
492,"💀⚠️🪦😰🕳️,💀⚠️😭🕳️🚨,💀⚠️🕳️😭🚨,💀🕳️⚠️😭,💀🕳️⚠️😭🔪",3
492,"💀⚠️😭🕳️🚨,💀⚠️🕳️😭🚨,💀🕳️⚠️😭,💀🕳️⚠️😭🚨,💀⚠️🕳️🔪",0
492,"💀⚠️🕳️😭🚨,💀🕳️⚠️😭,💀🕳️⚠️😭🚨,💀⚠️🕳️🔪,😰😔💔⚠️",3
492,"💀🕳️⚠️😭,💀🕳️⚠️😭🔪,💀⚠️🕳️🔪,😰😔💔⚠️,💀⚠️🕳️😭⚰️",0
492,"💀🕳️⚠️😭🔪,💀⚠️🕳️🔪,😰😔💔⚠️,💀⚠️🕳️😭⚰️,💀⚠️😰🕳️😭",0
492,"💀⚠️🕳️🔪,😰😔💔⚠️,💀⚠️🕳️😭⚰️,💀⚠️😰🕳️😭,💀⚠️🕳️😭",2
494,"💀😔🕳️😭⚠️,💀😭🕳️⚠️😔,💀🕳️😭😔⚠️,💀⚠️😰🕳️😭,💀🕳️⚠️😭😔",1
494,"💀🕳️😭⚠️😔,💀🕳️😭😔⚠️,💀⚠️🕳️😭🚨,💀🕳️⚠️😭😔,💀😭😞⚠️🕳️",1
494,"💀🕳️😭😔⚠️,💀⚠️😰🕳️😭,💀🕳️⚠️😭😔,💀😭😞⚠️🕳️,💀😭🕳️⚠️😖",2
494,"💀⚠️😰🕳️😭,💀🕳️⚠️😭😔,💀😭😞⚠️🕳️,💀😭🕳️⚠️😖,💀😭🕳️⚠️😔",0
494,"💀🕳️⚠️😭😔,💀😭😞⚠️🕳️,💀😭🕳️⚠️😖,💀😭🕳️⚠️😔,😔😢",1
494,"💀😭🕳️⚠️😔,💀😭🕳️⚠️😖,💀😭🕳️⚠️😔,😔💪,💀😰🕳️😭⚠️",1
494,"💀😭🕳️⚠️😖,💀😭🕳️⚠️😔,😔💪,💀😰🕳️😭⚠️,💀🔫⚠️😰🕳️",0
494,"💀😭🕳️⚠️😔,😔💪,💀😰🕳️😭⚠️,💀🔫⚠️😰🕳️,😔💊😞⚠️🕳️",1
494,"😔💪,💀😰🕳️😭⚠️,💀🔫⚠️😰🕳️,😔💊😞⚠️🕳️,💀😭⚠️🕳️",1
494,"💀😰🕳️😭⚠️,💀⚠️😰🕳️🔫,😔💊😞⚠️🕳️,💀😭⚠️🕳️,💀😭⚠️🕳️",0
494,"💀🔫⚠️😰🕳️,😔💊😞⚠️🕳️,💀😭⚠️🕳️,💀😭⚠️🕳️,😔💔😩🕳️⚠️",1
494,"😔💊😞⚠️🕳️,💀😭⚠️🕳️,💀😭⚠️🕳️,😔💔😩🕳️⚠️,💀😭😞⚠️🕳️",1
494,"💀😭⚠️🕳️,💀😭⚠️🕳️,😔💔😩🕳️⚠️,💀😭😞⚠️🕳️,💀😭🕳️⚠️😖",0
