PRP$,RB,DT,JJ,NN,CC,VB,VBG,IN,NNP,NNS,PRP,VBP,MD,TO,VBZ,CD,VBD,VBN,RP,WP,WRB,FW,WDT,PDT,JJR,RBR,JJS,EX,RBS,NNPS,UH,WP$,$,'',POS,n't,'m,im,..,fucking,'s,suicide,hate,please,hope,na,fuck,ca,dont,people,kill,die,ie,feel,...,someone,life,wish,help,tired,really,anymore,want,cant,know,never,would,need,il,like,day,wan,going,gon,one,pain,talk,love,think,get,even,everyone,much,end,nothing,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,class_A,class_B,class_C,class_D
2.0,5.8,7.0,4.6,15.4,3.0,5.8,5.4,8.8,0.2,3.8,8.0,3.0,0.8,4.0,1.2,1.6,5.6,2.8,0.6,0.8,0.8,0.0,0.6,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011916489218428056,0.003556801029489518,0.0,0.008265377229988193,0.01075012243092395,0.003740947185653537,0.0,0.0,0.0,0.0,0.0,0.014155199291144432,0.004518287968997662,0.0,0.004462889846226826,0.0,0.004171675573934127,0.0,0.0017350274778615187,0.00670240302856724,0.0,0.0,0.0,0.004146405578207787,0.0,0.0,0.0,0.0008766028640452753,0.0,0.0,0.0,0.005932932983587466,0.0,0.0,0.002638836360299065,0.013876004153881289,0.0,0.0028497982651755436,0.0,0.014390073786812516,0.0,0.0,0.005280490055729651,0.0,0.00193529972024238,0.0,0.0,0.0,0.01302673798667134,0.003791091331774167,0.06363636363636363,0.08181818181818182,0.045454545454545456,0.1,0.07272727272727272,0.2,0.17272727272727273,0.13636363636363635,0.03636363636363636,0.09090909090909091,0.21875,0.125,0.46875,0.1875
1.4,4.4,4.8,3.4,10.0,2.0,5.2,3.8,5.2,0.2,2.8,4.0,2.6,0.8,2.6,0.8,1.6,2.6,2.6,0.4,0.2,0.0,0.0,0.4,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028718739016411615,0.004898223132039851,0.0,0.011382605213869452,0.0,0.005151818695671442,0.0,0.0,0.0,0.0,0.0,0.006497910531744397,0.012444656006039273,0.0,0.006146036873946657,0.0,0.0028724966094803564,0.0,0.0023893806980835775,0.009230166456484027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001207207372770922,0.0,0.0,0.0,0.0040852481401273694,0.0,0.0,0.0036340546447547126,0.019109240006202233,0.0,0.003924579325184606,0.0,0.019817187329267526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00896983958510798,0.0,0.06976744186046512,0.06976744186046512,0.046511627906976744,0.09302325581395349,0.05813953488372093,0.20930232558139536,0.1744186046511628,0.1511627906976744,0.03488372093023256,0.09302325581395349,0.21052631578947367,0.21052631578947367,0.3684210526315789,0.21052631578947367
2.0,7.2,6.2,4.0,13.0,4.4,6.8,6.4,8.6,0.2,3.0,7.4,3.0,1.0,4.0,0.6,1.4,7.8,3.0,0.6,0.6,0.4,0.0,0.6,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.02834086087145883,0.007519202176376963,0.0,0.004368324369357794,0.003787689336041918,0.007908493611776337,0.0,0.0,0.0,0.0,0.0,0.0,0.009551819302881022,0.0,0.004717352863774846,0.0,0.0022047671344695716,0.0,0.0018339544831781841,0.007084557587213616,0.0,0.0,0.0,0.004382823440123143,0.0,0.0,0.0,0.0009265846062934708,0.0,0.0,0.0,0.003135607125097761,0.0,0.0,0.004183944492316281,0.01833397478665236,0.0,0.009036860288254026,0.0,0.010140373633397124,0.0,0.0,0.0,0.0,0.0,0.0024211658364051555,0.0,0.0,0.0034423726477936325,0.0,0.0425531914893617,0.06382978723404255,0.031914893617021274,0.0851063829787234,0.07446808510638298,0.2127659574468085,0.19148936170212766,0.13829787234042554,0.0425531914893617,0.11702127659574468,0.2962962962962963,0.3333333333333333,0.25925925925925924,0.1111111111111111
1.8,6.4,5.0,2.2,10.0,3.0,5.8,5.6,7.8,0.0,0.6,6.8,2.0,1.4,2.0,0.4,0.4,5.8,1.0,0.6,0.6,0.6,0.0,0.2,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.046023620218608355,0.005494801590429319,0.0,0.0,0.005535853644984342,0.005779283793221169,0.0,0.0,0.0,0.0,0.0,0.0,0.006980175644413054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005639648924528142,0.0,0.0,0.012811330055744571,0.0,0.0,0.0,0.0013542390399673805,0.0,0.0,0.0,0.00458281041360442,0.0,0.0,0.0020383319321540853,0.021436647442855068,0.0,0.008805145921888538,0.0,0.003705136519895103,0.0,0.0,0.0,0.0,0.0,0.0035386269916690737,0.0,0.0,0.015093480071095159,0.0,0.06818181818181818,0.045454545454545456,0.022727272727272728,0.06818181818181818,0.11363636363636363,0.18181818181818182,0.22727272727272727,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.35294117647058826,0.29411764705882354,0.058823529411764705,0.29411764705882354
2.0,11.2,10.2,3.8,20.6,2.8,16.4,6.0,9.4,0.0,1.0,13.4,3.6,1.8,2.8,0.6,0.6,6.0,1.4,0.6,1.0,2.6,0.0,0.2,0.2,1.4,2.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.03274943922924132,0.0030076808705507855,0.0,0.0,0.003030151468833535,0.00632679488942107,0.0,0.0,0.21858702036164476,0.0,0.0,0.0,0.007641455442304818,0.0,0.0,0.0,0.015874323368180916,0.0,0.0,0.0,0.0030869657271101413,0.001250201303707687,0.0,0.007012517504197029,0.0,0.0,0.0,0.00222380305510433,0.0,0.00166619088091145,0.005104948447019468,0.0025084857000782093,0.0,0.0,0.0011157185312843415,0.008800307897593134,0.0,0.007229488230603221,0.0,0.00405614945335885,0.06685467130418803,0.0,0.004465256503266126,0.0,0.0,0.0019369326691241245,0.0,0.0024411367623373417,0.01376949059117453,0.0032058000384476287,0.039473684210526314,0.03289473684210526,0.019736842105263157,0.23684210526315788,0.039473684210526314,0.26973684210526316,0.05921052631578947,0.24342105263157895,0.019736842105263157,0.039473684210526314,0.4444444444444444,0.09259259259259259,0.24074074074074073,0.2222222222222222
2.2,12.2,11.0,5.8,22.6,3.2,17.2,7.6,10.0,0.0,1.8,14.4,5.0,2.6,3.6,1.0,0.6,6.4,1.4,0.4,1.6,3.0,0.0,0.6,0.2,1.6,2.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.034393699420852235,0.007699302827308148,0.0,0.0,0.023270474603467116,0.00809791860846559,0.0,0.0,0.1865188646798466,0.0038029437922855866,0.0,0.0,0.013040807191957325,0.0,0.0,0.0,0.013545455568657369,0.0,0.0012519210244449882,0.0,0.005268175043271798,0.0010667885375948826,0.0,0.005983734996096268,0.0,0.0,0.0,0.0018975564991159702,0.0,0.0014217497037717463,0.004356018884432779,0.0,0.0,0.0,0.0009520352737007106,0.005006163175277531,0.0,0.006168874687790173,0.0,0.0017305428056995096,0.05704665066375326,0.0,0.003810173962367802,0.0,0.0,0.0016527718883244777,0.0,0.00208300591995851,0.014099298749046973,0.0027354880567592044,0.05913978494623656,0.04838709677419355,0.043010752688172046,0.21505376344086022,0.03763440860215054,0.25268817204301075,0.06451612903225806,0.21505376344086022,0.021505376344086023,0.043010752688172046,0.37681159420289856,0.08695652173913043,0.3333333333333333,0.2028985507246377
2.4,14.8,5.4,10.4,18.8,4.2,16.8,3.2,8.6,0.0,6.6,5.6,13.2,2.2,6.6,2.8,0.2,1.8,4.4,1.0,1.8,0.8,0.0,0.0,0.2,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04158963729510829,0.023520431198057207,0.0,0.0030365181591877352,0.0,0.0,0.0,0.0028395447578169635,0.004316608980256982,0.0038725098372664204,0.0179585291952229,0.0,0.0033198396357574282,0.0,0.008197838818145313,0.0,0.0,0.0,0.0063741100939729576,0.019698525974203716,0.008046816148412106,0.010863029620630817,0.0028311718572909886,0.0060931935630980285,0.019886189076118096,0.004030646794421175,0.019629893391968547,0.00644089299496681,0.0,0.004343271960912469,0.002217851078354494,0.006538888029167283,0.0,0.0,0.0009694505530976748,0.010195478661845704,0.027110356606389163,0.002093906652156421,0.0,0.001762199076535476,0.0,0.003963569536096146,0.0,0.0020971910914590487,0.0,0.006732022081711897,0.0028489918386725615,0.0021211096867870195,0.0071786063752769655,0.005571054944863258,0.06763285024154589,0.0821256038647343,0.057971014492753624,0.13526570048309178,0.07729468599033816,0.2028985507246377,0.12560386473429952,0.13043478260869565,0.033816425120772944,0.08695652173913043,0.4406779661016949,0.1864406779661017,0.23728813559322035,0.13559322033898305
1.2,13.0,4.2,7.8,15.0,2.8,13.4,2.2,6.8,0.0,4.2,5.0,10.4,2.0,4.2,2.4,0.2,2.0,2.0,1.2,2.0,1.0,0.0,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05109138963593826,0.025683566984478618,0.0,0.003730254517653847,0.0,0.0,0.0,0.0034882797024867566,0.005302800545034794,0.004757240549151258,0.022061414142446112,0.0,0.0040783048708930205,0.0,0.010070753304687874,0.0,0.0,0.0,0.010962514438772967,0.02419893827542629,0.009885227328386407,0.010675876301324069,0.0034779938921027874,0.00748527149324402,0.009771790287590617,0.004951506174420021,0.019291700472106918,0.005538685511776702,0.0,0.005335555068087227,0.008173653412362631,0.008032791286767298,0.0,0.0,0.0011909355109214882,0.0031311956939001784,0.033304108490245864,0.005144579639755101,0.0,0.0021647988655566896,0.0,0.0048691041492117445,0.0,0.0,0.0,0.008270049598507499,0.0034998851051857684,0.002605707780023005,0.005879108342299238,0.003421921389354211,0.087248322147651,0.04697986577181208,0.06040268456375839,0.1476510067114094,0.06040268456375839,0.21476510067114093,0.12080536912751678,0.15436241610738255,0.040268456375838924,0.06711409395973154,0.5098039215686274,0.11764705882352941,0.21568627450980393,0.1568627450980392
1.6,15.2,4.6,8.0,17.0,3.4,15.4,2.2,7.6,0.0,5.2,5.4,11.4,2.8,4.8,2.4,0.2,1.8,3.0,1.4,2.0,1.4,0.0,0.2,0.2,0.4,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04959650652505296,0.02255760652913089,0.0,0.0032762432770183456,0.0,0.0,0.0,0.003063719343960408,0.0046573938997509536,0.004178234298103243,0.019376307815898393,0.0,0.003581932238580383,0.0,0.008845036619577836,0.0,0.0,0.0,0.011003726899069106,0.02125367276164085,0.008682091107497273,0.010548573500033609,0.0030546854249718556,0.006574235160184715,0.012873690822960663,0.004348855751875478,0.01906165963588525,0.0048645691830407215,0.0,0.0046861618525634524,0.009571778338161502,0.007055116031469963,0.0,0.0,0.0010459861230790702,0.002750096217997854,0.029250647917419884,0.004518430144127013,0.0,0.0019013200562619608,0.0,0.004276482920524789,0.0,0.0022627588092058153,0.0,0.009079371886519333,0.0030739122469888164,0.0022885657146912573,0.0077453384575356735,0.006010875072089304,0.08,0.05333333333333334,0.06,0.14,0.06666666666666667,0.22,0.12666666666666668,0.14666666666666667,0.04,0.06666666666666667,0.47540983606557374,0.11475409836065574,0.2459016393442623,0.16393442622950818
1.2,13.0,4.2,7.6,16.4,2.6,14.0,2.0,6.6,0.0,3.6,4.2,9.2,2.2,4.2,2.6,0.2,1.6,2.8,1.2,1.8,1.4,0.0,0.2,0.2,0.4,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04716581225323076,0.025027417462977337,0.0,0.0072699120891501975,0.0,0.0,0.0,0.0033991630677516933,0.005167327538409817,0.004635705206654693,0.021497801372383617,0.0,0.003974114600468746,0.0,0.005888082771572984,0.0024115466394219044,0.0,0.0,0.009156385886816628,0.02358071722459423,0.009632685024376536,0.013003918669952217,0.0033891400335454166,0.007294041929548005,0.014283219015255628,0.004825007841496881,0.023498558513013443,0.005397186246877297,0.0,0.0017330817556925665,0.010619783265697432,0.0026091913303733197,0.0,0.0,0.001160510151153421,0.0030512016433260863,0.03245327360180893,0.005013148773046029,0.0,0.002109493785049767,0.0,0.0,0.0,0.0025105061240823646,0.0,0.0040293854795647845,0.0034104719820605843,0.0025391386031611033,0.008593368215660018,0.006669000079982294,0.07194244604316546,0.06474820143884892,0.050359712230215826,0.14388489208633093,0.06474820143884892,0.2302158273381295,0.1223021582733813,0.1510791366906475,0.04316546762589928,0.05755395683453238,0.43333333333333335,0.11666666666666667,0.3,0.15
1.2,13.0,4.6,7.0,15.8,2.6,12.8,2.0,5.8,0.0,3.6,2.6,8.2,2.4,4.2,2.4,0.2,1.6,2.6,1.0,1.0,0.6,0.0,0.2,0.2,0.6,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0474920781399803,0.033353659459415326,0.0,0.007750801215669861,0.0,0.0,0.012223379282066796,0.0036240104302099766,0.0,0.0,0.022919834926198878,0.0,0.004236993776375239,0.0,0.004185044563971459,0.002571065288722186,0.0,0.0,0.008135051014875994,0.025140531204431202,0.006846577682695644,0.008318460036342975,0.003613324393741028,0.003888263596685123,0.01522802338591456,0.0,0.025052937869905385,0.005754198566709648,0.0,0.0018477214049018025,0.011322259201560688,0.005563567506010036,0.0,0.0,0.0,0.0032530321022231426,0.034599988198037536,0.005344757835854521,0.0,0.002249032284449946,0.0,0.0,0.0,0.0026765707315119375,0.0,0.006443881058759247,0.0036360674049984443,0.0,0.0061078674217661345,0.007110140163093963,0.0859375,0.0703125,0.0390625,0.1953125,0.03125,0.2734375,0.078125,0.171875,0.03125,0.0234375,0.3888888888888889,0.12962962962962962,0.35185185185185186,0.12962962962962962
1.0,9.2,2.4,2.8,8.8,1.6,7.0,1.6,3.4,0.0,2.0,2.4,4.0,2.0,2.0,2.0,0.0,0.8,1.4,1.0,0.4,1.0,0.0,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04456356054270768,0.029558243038171512,0.0,0.006868813491128118,0.0,0.0,0.021664886037870115,0.006423246072854924,0.0,0.0,0.0,0.0,0.007509706210540941,0.0,0.0,0.004556991580700702,0.0,0.0,0.011534941301093131,0.011139856068170377,0.0,0.01228646108816175,0.0,0.0,0.008996786230298946,0.0045588005123108465,0.01776166905535361,0.0,0.0,0.0,0.015050796283453948,0.009860943786514339,0.0,0.0,0.0,0.0,0.0,0.004736561254533145,0.0,0.0,0.0,0.00896586764027266,0.0,0.004743990882748745,0.0,0.01142122366966294,0.0,0.0,0.005412834232392747,0.00630105524798327,0.15151515151515152,0.09090909090909091,0.045454545454545456,0.18181818181818182,0.030303030303030304,0.24242424242424243,0.10606060606060606,0.12121212121212122,0.015151515151515152,0.015151515151515152,0.5,0.08333333333333333,0.3055555555555556,0.1111111111111111
1.2,8.2,2.4,3.4,8.8,1.6,7.8,2.2,3.2,0.0,2.0,2.2,4.0,2.4,3.2,1.6,0.0,0.4,1.4,0.6,0.2,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04395725359654839,0.03498730808599893,0.0,0.006775360246350864,0.0,0.0,0.028493500911484504,0.0,0.0,0.0,0.0,0.0,0.014815066673856278,0.0,0.0,0.0044949916952489915,0.0,0.0,0.0056890016621037555,0.0,0.0,0.009695438681814715,0.0,0.0,0.008874380975464946,0.004496776015544712,0.01314001027054221,0.0014371516342510976,0.0,0.0,0.009897349029935703,0.014590171929026317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008843883046527454,0.0,0.004679446789105904,0.0,0.011265832871436234,0.0,0.0,0.00533919022923094,0.006215326605153566,0.12307692307692308,0.13846153846153847,0.015384615384615385,0.16923076923076924,0.06153846153846154,0.2153846153846154,0.1076923076923077,0.09230769230769231,0.015384615384615385,0.06153846153846154,0.5172413793103449,0.06896551724137931,0.3448275862068966,0.06896551724137931
1.6,10.4,3.8,4.4,10.8,2.4,9.8,2.8,4.6,0.0,2.8,2.8,5.2,1.6,3.6,1.8,0.2,1.6,0.6,0.4,0.2,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05185327877963208,0.033335129648604536,0.0,0.005533210867853206,0.0,0.0050087126207916804,0.023269692411045678,0.0,0.0,0.0,0.013089772391184694,0.0,0.006049485558491314,0.0,0.0,0.0036709098844533434,0.002792705036994791,0.0,0.013938054072154201,0.008973772943803915,0.0,0.0059384561926115135,0.0,0.0,0.0,0.0036723670793615154,0.010731008387609473,0.003521021503915189,0.0,0.002638135561443129,0.004041417520557079,0.011915307075371494,0.005604975823858595,0.0,0.005299663023600622,0.004644606945951931,0.019760437704212548,0.007631126465636733,0.0,0.003211118317242423,0.0,0.007222504487997421,0.0,0.0,0.0,0.006133620118893061,0.0,0.0,0.0,0.0,0.08823529411764706,0.11764705882352941,0.0196078431372549,0.14705882352941177,0.058823529411764705,0.19607843137254902,0.10784313725490197,0.13725490196078433,0.049019607843137254,0.0784313725490196,0.6875,0.03125,0.28125,0.0
1.6,11.0,3.8,4.8,11.2,2.8,10.2,2.8,4.6,0.0,3.0,2.8,5.8,1.6,3.6,1.8,0.2,1.6,0.6,0.4,0.2,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054040637934107884,0.03225980288574633,0.0,0.0053547201946966515,0.0,0.009694282491854866,0.02251905717197969,0.0,0.0,0.0,0.025335043337776825,0.0,0.0058543408630561105,0.0,0.0,0.0,0.0027026177777368945,0.0,0.015736512662109584,0.008684296397229596,0.0,0.0038312620597493637,0.0,0.0,0.0,0.0035539036251885634,0.006923231217812564,0.0034074401650792153,0.0,0.0025530344142998024,0.003911049213442335,0.01153094233100467,0.005424170152121221,0.0,0.005128706151871569,0.004494780915437354,0.03824600845976622,0.007384961095777485,0.0,0.0031075338553958934,0.0,0.00698952047225557,0.0,0.0036982724623578923,0.0,0.005935761405380382,0.0,0.0,0.0,0.0,0.07920792079207921,0.10891089108910891,0.019801980198019802,0.1485148514851485,0.0594059405940594,0.19801980198019803,0.1188118811881188,0.1485148514851485,0.039603960396039604,0.07920792079207921,0.75,0.03571428571428571,0.21428571428571427,0.0
1.6,11.2,3.2,4.6,9.8,3.0,9.8,2.8,4.8,0.0,2.8,2.6,5.8,1.6,3.2,1.2,0.2,1.6,1.0,0.4,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05743747803282323,0.029389338792239105,0.0,0.005691302606934726,0.0,0.010303637391342884,0.005983635191411746,0.0,0.0,0.0,0.026927531776151366,0.0,0.006222328003019637,0.0,0.0,0.0,0.0028724966094803564,0.0,0.016725664886585043,0.009230166456484027,0.0,0.004072084246362181,0.005306424966808253,0.0,0.0,0.0037772918530575585,0.007358405751503639,0.0036216221183127664,0.0,0.0027135108631986473,0.004156886592572995,0.008170496280254739,0.005765117990254555,0.0,0.005451081967132069,0.004777310001550558,0.04065004327723724,0.007849158650369212,0.0,0.0033028645548779205,0.0,0.007428861759083062,0.0,0.00393073530284896,0.0,0.003154433204002146,0.0,0.0,0.0,0.0,0.05263157894736842,0.09210526315789473,0.02631578947368421,0.11842105263157894,0.07894736842105263,0.17105263157894737,0.15789473684210525,0.14473684210526316,0.05263157894736842,0.10526315789473684,0.72,0.0,0.2,0.08
1.0,9.6,2.8,4.2,8.6,2.6,8.4,2.2,4.0,0.0,2.0,2.0,5.2,1.6,2.6,0.8,0.2,1.2,1.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05705709738359924,0.02838374331480046,0.0,0.006595880504725676,0.0,0.011941301612483475,0.006934676546338116,0.0,0.0,0.0,0.031207404376334368,0.0,0.014422614576535583,0.0,0.0,0.0,0.0033290523619805452,0.0,0.01661489889395865,0.010697212780693409,0.0,0.004719302934525706,0.012299660519091976,0.0,0.0,0.0,0.008527953685517462,0.004197244176852544,0.0,0.003144797358011677,0.004817583799339564,0.0047345591027966195,0.0066814281344009735,0.0,0.006317479100980875,0.005536617551465879,0.0471109773080564,0.009096707045129881,0.0,0.003827823159626729,0.0,0.0,0.0,0.00455548793376535,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.10606060606060606,0.015151515151515152,0.12121212121212122,0.07575757575757576,0.16666666666666666,0.15151515151515152,0.16666666666666666,0.06060606060606061,0.10606060606060606,0.6956521739130435,0.0,0.17391304347826086,0.13043478260869565
0.8,9.0,2.2,3.0,6.6,2.2,6.2,1.4,3.2,0.0,2.2,1.6,4.4,0.8,1.2,0.8,0.2,1.2,0.8,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06526986140093549,0.028336828036594177,0.0,0.008231222778624604,0.0,0.01490195490483475,0.0,0.0,0.0,0.0,0.03894477736220239,0.0,0.008999234715111045,0.0,0.0,0.0,0.004154437245116218,0.0,0.0207342953139484,0.013349414296567807,0.0,0.005889378042259352,0.01534916312713131,0.0,0.0,0.0,0.015963483551815746,0.003491922152643163,0.0,0.007848998364624186,0.0,0.0,0.008337980564417743,0.0,0.00788379623345547,0.006909332646870642,0.05879138490509518,0.011352088957145554,0.0,0.004776870223996993,0.0,0.0,0.0,0.005684947752054281,0.0,0.0045621967826477315,0.0,0.0,0.0,0.0,0.02,0.08,0.02,0.14,0.06,0.2,0.12,0.2,0.08,0.08,0.6363636363636364,0.0,0.22727272727272727,0.13636363636363635
0.4,7.2,0.8,2.6,4.4,2.0,5.0,2.0,1.8,0.0,1.6,1.0,4.8,1.2,0.6,0.6,0.2,0.4,0.8,0.0,0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08313319188961257,0.04511521305826178,0.0,0.020967956972917413,0.0,0.018980384668263208,0.0,0.0,0.0,0.0,0.024801674004349943,0.0,0.022924366326914452,0.038057549379075226,0.0,0.0,0.0,0.0,0.004401490759627642,0.0,0.009260897181330423,0.0,0.01954998671981988,0.010518776256295544,0.0,0.0,0.020332436944944268,0.00222380305510433,0.0,0.0099971452854687,0.0,0.0,0.0,0.0,0.0,0.0,0.03744082933429745,0.0,0.0,0.0,0.0,0.0,0.0,0.01448165637891722,0.0,0.01743239402211712,0.0,0.0,0.0,0.0,0.07142857142857142,0.03571428571428571,0.0,0.21428571428571427,0.0,0.2857142857142857,0.07142857142857142,0.25,0.0,0.07142857142857142,0.21052631578947367,0.0,0.3157894736842105,0.47368421052631576
0.4,6.4,1.0,3.0,5.2,2.4,4.6,2.6,2.6,0.0,1.6,1.4,5.0,1.4,1.0,0.4,0.2,0.8,1.0,0.0,0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06903543032791254,0.041211011928219896,0.0,0.009576711117438241,0.0,0.008668925689831755,0.0,0.008955487313115039,0.0,0.0,0.0,0.0,0.020940526933239164,0.03476410760588603,0.0,0.0,0.0,0.0,0.004020592520813712,0.0,0.008459473386792215,0.0034260324188143346,0.017858160945989313,0.00960849754180843,0.0,0.0,0.018572899132401014,0.002031358559951071,0.0,0.009132007712687755,0.0,0.0,0.0,0.0,0.0030574978982311285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012236520225296595,0.006614218057678538,0.0,0.015923821462510833,0.0,0.006689653627559061,0.0,0.0,0.1388888888888889,0.05555555555555555,0.027777777777777776,0.1388888888888889,0.027777777777777776,0.2777777777777778,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.21739130434782608,0.043478260869565216,0.2608695652173913,0.4782608695652174
0.4,5.4,1.2,3.8,5.6,2.4,4.6,2.4,3.0,0.0,1.6,1.8,5.0,1.2,1.0,0.8,0.2,1.0,0.6,0.0,0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06903543032791254,0.049453214313863875,0.0,0.009576711117438241,0.0,0.008668925689831755,0.0,0.008955487313115039,0.0,0.0,0.0,0.0,0.020940526933239164,0.03476410760588603,0.0,0.0,0.0,0.0,0.004020592520813712,0.0,0.008459473386792215,0.006852064837628669,0.008929080472994656,0.00960849754180843,0.0,0.0,0.018572899132401014,0.002031358559951071,0.0,0.009132007712687755,0.0,0.0,0.0,0.0,0.0030574978982311285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012236520225296595,0.006614218057678538,0.0,0.015923821462510833,0.0,0.006689653627559061,0.0,0.0,0.11904761904761904,0.047619047619047616,0.07142857142857142,0.09523809523809523,0.023809523809523808,0.30952380952380953,0.07142857142857142,0.19047619047619047,0.0,0.07142857142857142,0.23076923076923078,0.15384615384615385,0.2692307692307692,0.34615384615384615
0.4,5.0,1.2,3.4,6.0,2.2,4.6,2.6,3.4,0.0,1.6,1.8,5.0,0.8,1.2,0.8,0.2,1.0,0.6,0.0,0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06335015959502563,0.058826699379890365,0.0,0.009764489766799776,0.0,0.008838904624926494,0.0,0.009131085103568274,0.0,0.0,0.0,0.0,0.010675562750278788,0.03544575677462889,0.0,0.0,0.0,0.0,0.004099427668280647,0.0,0.008625345413984218,0.010479628575196787,0.0,0.009796899454392908,0.0,0.0,0.018937073625193188,0.0020711891199501112,0.0,0.009311066687446337,0.0,0.0,0.0,0.0,0.0031174488374121306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012476451994420056,0.006743908607829098,0.0,0.016236053255893397,0.0,0.006820823306530807,0.0,0.0,0.1,0.06,0.08,0.08,0.04,0.28,0.08,0.18,0.02,0.08,0.23076923076923078,0.19230769230769232,0.2692307692307692,0.3076923076923077
0.8,4.2,1.2,3.2,6.2,2.2,5.0,3.0,3.4,0.0,1.6,2.2,5.0,0.8,1.6,0.8,0.2,1.0,0.6,0.2,0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05522834426233003,0.057695416699507854,0.0,0.009576711117438241,0.0,0.008668925689831755,0.0,0.008955487313115039,0.0,0.0,0.0,0.0,0.010470263466619582,0.03476410760588603,0.0,0.0,0.0,0.0,0.004020592520813712,0.0,0.008459473386792215,0.010278097256443004,0.0,0.00960849754180843,0.0,0.0,0.012381932754934008,0.002031358559951071,0.0,0.004566003856343878,0.0,0.0,0.0,0.0,0.0030574978982311285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012236520225296595,0.006614218057678538,0.0,0.010615880975007222,0.0,0.006689653627559061,0.0,0.0,0.1111111111111111,0.05555555555555555,0.07407407407407407,0.09259259259259259,0.037037037037037035,0.2777777777777778,0.07407407407407407,0.18518518518518517,0.018518518518518517,0.07407407407407407,0.24,0.2,0.24,0.32
